日期,日期性质,等待时长区间,该时长对应病例数
2024-09-18,周三,1:30-2:00,4
2024-09-18,周三,2:00-2:30,1
2024-09-18,周三,2:30-3:00,3
2024-09-19,周四,0:00-0:30,23
2024-09-19,周四,0:30-1:00,38
2024-09-19,周四,1:00-1:30,19
2024-09-19,周四,1:30-2:00,4
2024-09-19,周四,>4:00,1
2024-09-20,周五,0:00-0:30,16
2024-09-20,周五,0:30-1:00,24
2024-09-20,周五,1:00-1:30,11
2024-09-20,周五,1:30-2:00,13
2024-09-20,周五,2:00-2:30,8
2024-09-20,周五,2:30-3:00,1
2024-09-21,周六,0:00-0:30,25
2024-09-21,周六,0:30-1:00,49
2024-09-21,周六,1:00-1:30,25
2024-09-21,周六,1:30-2:00,10
2024-09-21,周六,2:00-2:30,6
2024-09-21,周六,2:30-3:00,3
2024-09-21,周六,3:00-3:30,2
2024-09-21,周六,>4:00,3
2024-09-22,周日,0:00-0:30,21
2024-09-22,周日,0:30-1:00,24
2024-09-22,周日,1:00-1:30,37
2024-09-22,周日,1:30-2:00,28
2024-09-22,周日,2:00-2:30,11
2024-09-22,周日,2:30-3:00,8
2024-09-22,周日,3:00-3:30,9
2024-09-22,周日,3:30-4:00,2
2024-09-23,周一,0:00-0:30,12
2024-09-23,周一,0:30-1:00,24
2024-09-23,周一,1:00-1:30,14
2024-09-23,周一,1:30-2:00,9
2024-09-23,周一,2:00-2:30,4
2024-09-24,周二,0:00-0:30,17
2024-09-24,周二,0:30-1:00,28
2024-09-24,周二,1:00-1:30,13
2024-09-24,周二,1:30-2:00,7
2024-09-24,周二,2:00-2:30,1
2024-09-24,周二,>4:00,2
2024-09-25,周三,0:00-0:30,28
2024-09-25,周三,0:30-1:00,26
2024-09-25,周三,1:00-1:30,8
2024-09-25,周三,1:30-2:00,2
2024-09-25,周三,2:30-3:00,1
2024-09-26,周四,0:00-0:30,21
2024-09-26,周四,0:30-1:00,32
2024-09-26,周四,1:00-1:30,17
2024-09-26,周四,1:30-2:00,13
2024-09-26,周四,2:00-2:30,4
2024-09-26,周四,2:30-3:00,4
2024-09-26,周四,3:00-3:30,1
2024-09-26,周四,>4:00,2
2024-09-27,周五,0:00-0:30,22
2024-09-27,周五,0:30-1:00,15
2024-09-27,周五,1:00-1:30,11
2024-09-27,周五,1:30-2:00,1
2024-09-27,周五,2:00-2:30,2
2024-09-27,周五,3:30-4:00,1
2024-09-27,周五,>4:00,1
2024-09-28,周六,0:00-0:30,21
2024-09-28,周六,0:30-1:00,34
2024-09-28,周六,1:00-1:30,34
2024-09-28,周六,1:30-2:00,22
2024-09-28,周六,2:00-2:30,3
2024-09-28,周六,2:30-3:00,2
2024-09-28,周六,>4:00,1
2024-09-29,周日,0:00-0:30,18
2024-09-29,周日,0:30-1:00,29
2024-09-29,周日,1:00-1:30,17
2024-09-29,周日,1:30-2:00,22
2024-09-29,周日,2:00-2:30,9
2024-09-29,周日,2:30-3:00,10
2024-09-29,周日,3:00-3:30,1
2024-09-29,周日,3:30-4:00,2
2024-09-29,周日,>4:00,1
2024-09-30,周一,0:00-0:30,24
2024-09-30,周一,0:30-1:00,26
2024-09-30,周一,1:00-1:30,17
2024-09-30,周一,1:30-2:00,2
2024-09-30,周一,2:00-2:30,3
2024-09-30,周一,3:00-3:30,1
2024-10-01,周二,0:00-0:30,35
2024-10-01,周二,0:30-1:00,37
2024-10-01,周二,1:00-1:30,11
2024-10-01,周二,1:30-2:00,3
2024-10-01,周二,2:00-2:30,2
2024-10-01,周二,3:30-4:00,1
2024-10-01,周二,>4:00,1
2024-10-02,周三,0:00-0:30,21
2024-10-02,周三,0:30-1:00,27
2024-10-02,周三,1:00-1:30,30
2024-10-02,周三,1:30-2:00,5
2024-10-03,周四,0:00-0:30,25
2024-10-03,周四,0:30-1:00,47
2024-10-03,周四,1:00-1:30,20
2024-10-03,周四,1:30-2:00,3
2024-10-03,周四,2:30-3:00,2
2024-10-03,周四,3:30-4:00,1
2024-10-04,周五,0:00-0:30,32
2024-10-04,周五,0:30-1:00,40
2024-10-04,周五,1:00-1:30,5
2024-10-04,周五,1:30-2:00,2
2024-10-04,周五,>4:00,3
2024-10-05,周六,0:00-0:30,26
2024-10-05,周六,0:30-1:00,44
2024-10-05,周六,1:00-1:30,20
2024-10-05,周六,1:30-2:00,3
2024-10-06,周日,0:00-0:30,35
2024-10-06,周日,0:30-1:00,63
2024-10-06,周日,1:00-1:30,18
2024-10-06,周日,1:30-2:00,2
2024-10-06,周日,2:00-2:30,3
2024-10-06,周日,3:00-3:30,1
2024-10-06,周日,3:30-4:00,1
2024-10-07,周一,0:00-0:30,25
2024-10-07,周一,0:30-1:00,37
2024-10-07,周一,1:00-1:30,4
2024-10-07,周一,3:00-3:30,1
2024-10-07,周一,>4:00,1
2024-10-08,周二,0:00-0:30,26
2024-10-08,周二,0:30-1:00,28
2024-10-08,周二,1:00-1:30,6
2024-10-08,周二,1:30-2:00,7
2024-10-08,周二,2:00-2:30,6
2024-10-08,周二,2:30-3:00,1
2024-10-08,周二,3:00-3:30,1
2024-10-08,周二,>4:00,1
2024-10-09,周三,0:00-0:30,14
2024-10-09,周三,0:30-1:00,20
2024-10-09,周三,1:00-1:30,22
2024-10-09,周三,1:30-2:00,15
2024-10-09,周三,2:00-2:30,1
2024-10-09,周三,2:30-3:00,1
2024-10-09,周三,3:00-3:30,1
2024-10-09,周三,>4:00,2
2024-10-10,周四,0:00-0:30,21
2024-10-10,周四,0:30-1:00,25
2024-10-10,周四,1:00-1:30,6
2024-10-10,周四,1:30-2:00,1
2024-10-10,周四,>4:00,1
2024-10-11,周五,0:00-0:30,16
2024-10-11,周五,0:30-1:00,23
2024-10-11,周五,1:00-1:30,22
2024-10-11,周五,1:30-2:00,4
2024-10-11,周五,2:00-2:30,6
2024-10-11,周五,2:30-3:00,4
2024-10-11,周五,3:30-4:00,1
2024-10-11,周五,>4:00,3
2024-10-12,周六,0:00-0:30,22
2024-10-12,周六,0:30-1:00,34
2024-10-12,周六,1:00-1:30,28
2024-10-12,周六,1:30-2:00,22
2024-10-12,周六,2:00-2:30,15
2024-10-12,周六,2:30-3:00,7
2024-10-12,周六,>4:00,1
2024-10-13,周日,0:00-0:30,19
2024-10-13,周日,0:30-1:00,15
2024-10-13,周日,1:00-1:30,44
2024-10-13,周日,1:30-2:00,43
2024-10-13,周日,2:00-2:30,22
2024-10-13,周日,2:30-3:00,2
2024-10-14,周一,0:00-0:30,22
2024-10-14,周一,0:30-1:00,36
2024-10-14,周一,1:00-1:30,18
2024-10-14,周一,1:30-2:00,15
2024-10-14,周一,2:00-2:30,3
2024-10-14,周一,2:30-3:00,2
2024-10-14,周一,>4:00,1
2024-10-15,周二,0:00-0:30,22
2024-10-15,周二,0:30-1:00,30
2024-10-15,周二,1:00-1:30,15
2024-10-15,周二,1:30-2:00,9
2024-10-15,周二,2:00-2:30,5
2024-10-15,周二,2:30-3:00,2
2024-10-15,周二,3:00-3:30,1
2024-10-15,周二,>4:00,1
2024-10-16,周三,0:00-0:30,8
2024-10-16,周三,0:30-1:00,12
2024-10-16,周三,1:00-1:30,22
2024-10-16,周三,1:30-2:00,26
2024-10-16,周三,2:00-2:30,21
2024-10-16,周三,2:30-3:00,8
2024-10-16,周三,3:00-3:30,6
2024-10-16,周三,3:30-4:00,2
2024-10-16,周三,>4:00,1
2024-10-17,周四,0:00-0:30,14
2024-10-17,周四,0:30-1:00,28
2024-10-17,周四,1:00-1:30,6
2024-10-17,周四,1:30-2:00,3
2024-10-17,周四,2:00-2:30,1
2024-10-17,周四,>4:00,1
2024-10-18,周五,0:00-0:30,26
2024-10-18,周五,0:30-1:00,32
2024-10-18,周五,1:00-1:30,16
2024-10-18,周五,1:30-2:00,3
2024-10-19,周六,0:00-0:30,28
2024-10-19,周六,0:30-1:00,53
2024-10-19,周六,1:00-1:30,26
2024-10-19,周六,1:30-2:00,7
2024-10-19,周六,2:00-2:30,1
2024-10-19,周六,2:30-3:00,1
2024-10-19,周六,>4:00,1
2024-10-20,周日,0:00-0:30,18
2024-10-20,周日,0:30-1:00,36
2024-10-20,周日,1:00-1:30,46
2024-10-20,周日,1:30-2:00,26
2024-10-20,周日,2:00-2:30,5
2024-10-20,周日,2:30-3:00,2
2024-10-20,周日,3:00-3:30,1
2024-10-20,周日,>4:00,5
2024-10-21,周一,0:00-0:30,18
2024-10-21,周一,0:30-1:00,23
2024-10-21,周一,1:00-1:30,22
2024-10-21,周一,1:30-2:00,6
2024-10-21,周一,2:00-2:30,6
2024-10-21,周一,2:30-3:00,1
2024-10-21,周一,>4:00,1
2024-10-22,周二,0:00-0:30,19
2024-10-22,周二,0:30-1:00,25
2024-10-22,周二,1:00-1:30,27
2024-10-22,周二,1:30-2:00,10
2024-10-22,周二,2:00-2:30,4
2024-10-22,周二,2:30-3:00,3
2024-10-22,周二,3:00-3:30,1
2024-10-22,周二,>4:00,2
2024-10-23,周三,0:00-0:30,19
2024-10-23,周三,0:30-1:00,26
2024-10-23,周三,1:00-1:30,22
2024-10-23,周三,1:30-2:00,3
2024-10-23,周三,2:00-2:30,2
2024-10-23,周三,2:30-3:00,1
2024-10-23,周三,>4:00,2
2024-10-24,周四,0:00-0:30,16
2024-10-24,周四,0:30-1:00,30
2024-10-24,周四,1:00-1:30,16
2024-10-24,周四,1:30-2:00,6
2024-10-24,周四,2:00-2:30,1
2024-10-25,周五,0:00-0:30,22
2024-10-25,周五,0:30-1:00,26
2024-10-25,周五,1:00-1:30,19
2024-10-25,周五,1:30-2:00,2
2024-10-25,周五,2:00-2:30,1
2024-10-25,周五,3:00-3:30,1
2024-10-25,周五,>4:00,1
2024-10-26,周六,0:00-0:30,35
2024-10-26,周六,0:30-1:00,42
2024-10-26,周六,1:00-1:30,16
2024-10-26,周六,1:30-2:00,16
2024-10-26,周六,2:00-2:30,4
2024-10-26,周六,2:30-3:00,2
2024-10-26,周六,3:00-3:30,2
2024-10-26,周六,3:30-4:00,1
2024-10-26,周六,>4:00,1
2024-10-27,周日,0:00-0:30,12
2024-10-27,周日,0:30-1:00,25
2024-10-27,周日,1:00-1:30,38
2024-10-27,周日,1:30-2:00,25
2024-10-27,周日,2:00-2:30,18
2024-10-27,周日,2:30-3:00,7
2024-10-27,周日,3:00-3:30,6
2024-10-27,周日,3:30-4:00,1
2024-10-28,周一,0:00-0:30,11
2024-10-28,周一,0:30-1:00,26
2024-10-28,周一,1:00-1:30,25
2024-10-28,周一,1:30-2:00,9
2024-10-28,周一,2:00-2:30,4
2024-10-28,周一,2:30-3:00,2
2024-10-28,周一,3:00-3:30,1
2024-10-28,周一,3:30-4:00,1
2024-10-28,周一,>4:00,1
2024-10-29,周二,0:00-0:30,22
2024-10-29,周二,0:30-1:00,28
2024-10-29,周二,1:00-1:30,17
2024-10-29,周二,1:30-2:00,6
2024-10-29,周二,2:00-2:30,2
2024-10-29,周二,3:00-3:30,3
2024-10-30,周三,0:00-0:30,11
2024-10-30,周三,0:30-1:00,17
2024-10-30,周三,1:00-1:30,23
2024-10-30,周三,1:30-2:00,6
2024-10-30,周三,2:00-2:30,11
2024-10-30,周三,2:30-3:00,10
2024-10-30,周三,>4:00,1
2024-10-31,周四,0:00-0:30,20
2024-10-31,周四,0:30-1:00,33
2024-10-31,周四,1:00-1:30,23
2024-10-31,周四,1:30-2:00,8
2024-10-31,周四,2:00-2:30,7
2024-10-31,周四,2:30-3:00,2
2024-10-31,周四,3:00-3:30,1
2024-11-01,周五,0:00-0:30,9
2024-11-01,周五,0:30-1:00,20
2024-11-01,周五,1:00-1:30,17
2024-11-01,周五,1:30-2:00,10
2024-11-01,周五,2:00-2:30,6
2024-11-01,周五,2:30-3:00,12
2024-11-01,周五,3:00-3:30,5
2024-11-01,周五,>4:00,2
2024-11-02,周六,0:00-0:30,24
2024-11-02,周六,0:30-1:00,52
2024-11-02,周六,1:00-1:30,26
2024-11-02,周六,1:30-2:00,12
2024-11-02,周六,2:00-2:30,5
2024-11-02,周六,2:30-3:00,2
2024-11-02,周六,3:00-3:30,1
2024-11-02,周六,>4:00,1
2024-11-03,周日,0:00-0:30,16
2024-11-03,周日,0:30-1:00,26
2024-11-03,周日,1:00-1:30,36
2024-11-03,周日,1:30-2:00,21
2024-11-03,周日,2:00-2:30,15
2024-11-03,周日,2:30-3:00,7
2024-11-03,周日,3:00-3:30,1
2024-11-03,周日,>4:00,2
2024-11-04,周一,0:00-0:30,15
2024-11-04,周一,0:30-1:00,33
2024-11-04,周一,1:00-1:30,14
2024-11-04,周一,1:30-2:00,10
2024-11-04,周一,2:00-2:30,5
2024-11-04,周一,2:30-3:00,1
2024-11-04,周一,3:00-3:30,1
2024-11-05,周二,0:00-0:30,15
2024-11-05,周二,0:30-1:00,16
2024-11-05,周二,1:00-1:30,13
2024-11-05,周二,1:30-2:00,7
2024-11-05,周二,2:00-2:30,14
2024-11-05,周二,2:30-3:00,2
2024-11-05,周二,3:00-3:30,3
2024-11-05,周二,>4:00,2
2024-11-06,周三,0:00-0:30,15
2024-11-06,周三,0:30-1:00,23
2024-11-06,周三,1:00-1:30,15
2024-11-06,周三,1:30-2:00,10
2024-11-06,周三,2:00-2:30,6
2024-11-06,周三,>4:00,1
2024-11-07,周四,0:00-0:30,10
2024-11-07,周四,0:30-1:00,18
2024-11-07,周四,1:00-1:30,28
2024-11-07,周四,1:30-2:00,6
2024-11-07,周四,2:00-2:30,8
2024-11-07,周四,2:30-3:00,2
2024-11-07,周四,>4:00,1
2024-11-08,周五,0:00-0:30,21
2024-11-08,周五,0:30-1:00,27
2024-11-08,周五,1:00-1:30,25
2024-11-08,周五,1:30-2:00,7
2024-11-08,周五,2:00-2:30,5
2024-11-08,周五,3:00-3:30,3
2024-11-08,周五,3:30-4:00,1
2024-11-08,周五,>4:00,2
2024-11-09,周六,0:00-0:30,33
2024-11-09,周六,0:30-1:00,38
2024-11-09,周六,1:00-1:30,10
2024-11-09,周六,1:30-2:00,4
2024-11-09,周六,2:00-2:30,3
2024-11-09,周六,2:30-3:00,1
2024-11-09,周六,3:00-3:30,1
2024-11-10,周日,0:00-0:30,36
2024-11-10,周日,0:30-1:00,64
2024-11-10,周日,1:00-1:30,11
2024-11-10,周日,1:30-2:00,8
2024-11-10,周日,2:00-2:30,1
2024-11-10,周日,2:30-3:00,2
2024-11-10,周日,>4:00,1
2024-11-11,周一,0:00-0:30,17
2024-11-11,周一,0:30-1:00,16
2024-11-11,周一,1:00-1:30,15
2024-11-11,周一,1:30-2:00,17
2024-11-11,周一,2:00-2:30,6
2024-11-11,周一,2:30-3:00,8
2024-11-11,周一,3:00-3:30,4
2024-11-12,周二,0:00-0:30,17
2024-11-12,周二,0:30-1:00,25
2024-11-12,周二,1:00-1:30,20
2024-11-12,周二,1:30-2:00,11
2024-11-12,周二,2:00-2:30,8
2024-11-12,周二,2:30-3:00,1
2024-11-12,周二,3:00-3:30,1
2024-11-12,周二,>4:00,1
2024-11-13,周三,0:00-0:30,14
2024-11-13,周三,0:30-1:00,39
2024-11-13,周三,1:00-1:30,15
2024-11-13,周三,1:30-2:00,3
2024-11-13,周三,2:00-2:30,2
2024-11-13,周三,2:30-3:00,1
2024-11-13,周三,>4:00,2
2024-11-14,周四,0:00-0:30,18
2024-11-14,周四,0:30-1:00,26
2024-11-14,周四,1:00-1:30,32
2024-11-14,周四,1:30-2:00,4
2024-11-14,周四,2:00-2:30,3
2024-11-14,周四,2:30-3:00,1
2024-11-14,周四,>4:00,2
2024-11-15,周五,0:00-0:30,11
2024-11-15,周五,0:30-1:00,42
2024-11-15,周五,1:00-1:30,23
2024-11-15,周五,1:30-2:00,3
2024-11-15,周五,2:00-2:30,1
2024-11-15,周五,2:30-3:00,1
2024-11-15,周五,3:00-3:30,2
2024-11-15,周五,3:30-4:00,1
2024-11-16,周六,0:00-0:30,16
2024-11-16,周六,0:30-1:00,53
2024-11-16,周六,1:00-1:30,41
2024-11-16,周六,1:30-2:00,7
2024-11-16,周六,2:00-2:30,7
2024-11-16,周六,2:30-3:00,1
2024-11-16,周六,3:00-3:30,1
2024-11-16,周六,>4:00,2
2024-11-17,周日,0:00-0:30,30
2024-11-17,周日,0:30-1:00,58
2024-11-17,周日,1:00-1:30,16
2024-11-17,周日,1:30-2:00,19
2024-11-17,周日,2:00-2:30,2
2024-11-17,周日,2:30-3:00,2
2024-11-17,周日,>4:00,4
2024-11-18,周一,0:00-0:30,26
2024-11-18,周一,0:30-1:00,28
2024-11-18,周一,1:00-1:30,8
2024-11-18,周一,1:30-2:00,4
2024-11-18,周一,2:00-2:30,2
2024-11-18,周一,2:30-3:00,1
2024-11-19,周二,0:00-0:30,10
2024-11-19,周二,0:30-1:00,22
2024-11-19,周二,1:00-1:30,23
2024-11-19,周二,1:30-2:00,14
2024-11-19,周二,2:00-2:30,9
2024-11-19,周二,2:30-3:00,1
2024-11-19,周二,3:00-3:30,1
2024-11-20,周三,0:00-0:30,14
2024-11-20,周三,0:30-1:00,25
2024-11-20,周三,1:00-1:30,30
2024-11-20,周三,1:30-2:00,13
2024-11-20,周三,2:00-2:30,8
2024-11-20,周三,2:30-3:00,1
2024-11-20,周三,>4:00,3
2024-11-21,周四,0:00-0:30,10
2024-11-21,周四,0:30-1:00,26
2024-11-21,周四,1:00-1:30,22
2024-11-21,周四,1:30-2:00,5
2024-11-21,周四,2:00-2:30,12
2024-11-21,周四,2:30-3:00,1
2024-11-21,周四,3:00-3:30,1
2024-11-21,周四,3:30-4:00,1
2024-11-21,周四,>4:00,1
2024-11-22,周五,0:00-0:30,21
2024-11-22,周五,0:30-1:00,29
2024-11-22,周五,1:00-1:30,14
2024-11-22,周五,1:30-2:00,6
2024-11-22,周五,2:00-2:30,2
2024-11-22,周五,>4:00,1
2024-11-23,周六,0:00-0:30,14
2024-11-23,周六,0:30-1:00,41
2024-11-23,周六,1:00-1:30,40
2024-11-23,周六,1:30-2:00,24
2024-11-23,周六,2:00-2:30,10
2024-11-23,周六,2:30-3:00,8
2024-11-23,周六,3:00-3:30,2
2024-11-23,周六,>4:00,1
2024-11-24,周日,0:00-0:30,41
2024-11-24,周日,0:30-1:00,46
2024-11-24,周日,1:00-1:30,9
2024-11-24,周日,1:30-2:00,7
2024-11-24,周日,2:00-2:30,1
2024-11-24,周日,3:00-3:30,1
2024-11-24,周日,>4:00,3
2024-11-25,周一,0:00-0:30,21
2024-11-25,周一,0:30-1:00,28
2024-11-25,周一,1:00-1:30,14
2024-11-25,周一,1:30-2:00,6
2024-11-26,周二,0:00-0:30,37
2024-11-26,周二,0:30-1:00,27
2024-11-26,周二,1:00-1:30,11
2024-11-26,周二,1:30-2:00,2
2024-11-26,周二,3:00-3:30,1
2024-11-26,周二,>4:00,2
2024-11-27,周三,0:00-0:30,15
2024-11-27,周三,0:30-1:00,34
2024-11-27,周三,1:00-1:30,14
2024-11-27,周三,1:30-2:00,9
2024-11-27,周三,2:00-2:30,4
2024-11-27,周三,2:30-3:00,2
2024-11-27,周三,3:00-3:30,1
2024-11-27,周三,>4:00,4
2024-11-28,周四,0:00-0:30,14
2024-11-28,周四,0:30-1:00,21
2024-11-28,周四,1:00-1:30,19
2024-11-28,周四,1:30-2:00,5
2024-11-28,周四,2:00-2:30,1
2024-11-28,周四,>4:00,2
2024-11-29,周五,0:00-0:30,15
2024-11-29,周五,0:30-1:00,22
2024-11-29,周五,1:00-1:30,32
2024-11-29,周五,1:30-2:00,9
2024-11-29,周五,2:00-2:30,8
2024-11-29,周五,2:30-3:00,1
2024-11-29,周五,>4:00,2
2024-11-30,周六,0:00-0:30,22
2024-11-30,周六,0:30-1:00,60
2024-11-30,周六,1:00-1:30,19
2024-11-30,周六,1:30-2:00,13
2024-11-30,周六,2:00-2:30,2
2024-11-30,周六,2:30-3:00,1
2024-11-30,周六,3:30-4:00,1
2024-11-30,周六,>4:00,2
2024-12-01,周日,0:00-0:30,24
2024-12-01,周日,0:30-1:00,56
2024-12-01,周日,1:00-1:30,30
2024-12-01,周日,1:30-2:00,5
2024-12-01,周日,2:00-2:30,1
2024-12-01,周日,2:30-3:00,1
2024-12-01,周日,3:00-3:30,1
2024-12-01,周日,>4:00,1
2024-12-02,周一,0:00-0:30,13
2024-12-02,周一,0:30-1:00,33
2024-12-02,周一,1:00-1:30,11
2024-12-02,周一,1:30-2:00,4
2024-12-03,周二,0:00-0:30,23
2024-12-03,周二,0:30-1:00,39
2024-12-03,周二,1:00-1:30,5
2024-12-03,周二,1:30-2:00,4
2024-12-03,周二,2:00-2:30,2
2024-12-03,周二,2:30-3:00,1
2024-12-03,周二,>4:00,1
2024-12-04,周三,0:00-0:30,7
2024-12-04,周三,0:30-1:00,17
2024-12-04,周三,1:00-1:30,23
2024-12-04,周三,1:30-2:00,19
2024-12-04,周三,2:00-2:30,15
2024-12-04,周三,2:30-3:00,8
2024-12-04,周三,3:00-3:30,2
2024-12-04,周三,3:30-4:00,1
2024-12-04,周三,>4:00,4
2024-12-05,周四,0:00-0:30,12
2024-12-05,周四,0:30-1:00,14
2024-12-05,周四,1:00-1:30,21
2024-12-05,周四,1:30-2:00,12
2024-12-05,周四,2:00-2:30,6
2024-12-05,周四,2:30-3:00,3
2024-12-05,周四,3:00-3:30,1
2024-12-05,周四,>4:00,1
2024-12-06,周五,0:00-0:30,11
2024-12-06,周五,0:30-1:00,31
2024-12-06,周五,1:00-1:30,17
2024-12-06,周五,1:30-2:00,8
2024-12-06,周五,2:00-2:30,3
2024-12-06,周五,2:30-3:00,1
2024-12-07,周六,0:00-0:30,19
2024-12-07,周六,0:30-1:00,26
2024-12-07,周六,1:00-1:30,33
2024-12-07,周六,1:30-2:00,24
2024-12-07,周六,2:00-2:30,10
2024-12-07,周六,2:30-3:00,11
2024-12-07,周六,3:00-3:30,2
2024-12-07,周六,3:30-4:00,1
2024-12-07,周六,>4:00,3
2024-12-08,周日,0:00-0:30,43
2024-12-08,周日,0:30-1:00,50
2024-12-08,周日,1:00-1:30,16
2024-12-08,周日,1:30-2:00,9
2024-12-08,周日,2:00-2:30,4
2024-12-08,周日,2:30-3:00,1
2024-12-08,周日,3:00-3:30,2
2024-12-08,周日,>4:00,1
2024-12-09,周一,0:00-0:30,13
2024-12-09,周一,0:30-1:00,28
2024-12-09,周一,1:00-1:30,16
2024-12-09,周一,1:30-2:00,13
2024-12-09,周一,2:00-2:30,3
2024-12-09,周一,2:30-3:00,3
2024-12-10,周二,0:00-0:30,29
2024-12-10,周二,0:30-1:00,20
2024-12-10,周二,1:00-1:30,10
2024-12-10,周二,1:30-2:00,3
2024-12-10,周二,2:00-2:30,5
2024-12-10,周二,3:00-3:30,1
2024-12-10,周二,3:30-4:00,1
2024-12-10,周二,>4:00,3
2024-12-11,周三,0:00-0:30,27
2024-12-11,周三,0:30-1:00,33
2024-12-11,周三,1:00-1:30,18
2024-12-11,周三,1:30-2:00,8
2024-12-11,周三,2:00-2:30,1
2024-12-11,周三,>4:00,4
2024-12-12,周四,0:00-0:30,13
2024-12-12,周四,0:30-1:00,23
2024-12-12,周四,1:00-1:30,17
2024-12-12,周四,1:30-2:00,6
2024-12-12,周四,2:00-2:30,1
2024-12-12,周四,2:30-3:00,1
2024-12-12,周四,3:00-3:30,1
2024-12-12,周四,>4:00,1
2024-12-13,周五,0:00-0:30,22
2024-12-13,周五,0:30-1:00,21
2024-12-13,周五,1:00-1:30,21
2024-12-13,周五,1:30-2:00,9
2024-12-13,周五,2:00-2:30,3
2024-12-13,周五,2:30-3:00,1
2024-12-14,周六,0:00-0:30,26
2024-12-14,周六,0:30-1:00,41
2024-12-14,周六,1:00-1:30,32
2024-12-14,周六,1:30-2:00,7
2024-12-14,周六,2:00-2:30,2
2024-12-14,周六,3:00-3:30,1
2024-12-14,周六,>4:00,1
2024-12-15,周日,0:00-0:30,30
2024-12-15,周日,0:30-1:00,45
2024-12-15,周日,1:00-1:30,19
2024-12-15,周日,1:30-2:00,9
2024-12-15,周日,2:00-2:30,4
2024-12-15,周日,3:30-4:00,1
2024-12-16,周一,0:00-0:30,20
2024-12-16,周一,0:30-1:00,25
2024-12-16,周一,1:00-1:30,13
2024-12-16,周一,1:30-2:00,3
2024-12-16,周一,2:00-2:30,5
2024-12-16,周一,2:30-3:00,1
2024-12-16,周一,3:00-3:30,2
2024-12-17,周二,0:00-0:30,11
2024-12-17,周二,0:30-1:00,11
2024-12-17,周二,1:00-1:30,24
2024-12-17,周二,1:30-2:00,19
2024-12-17,周二,2:00-2:30,8
2024-12-17,周二,2:30-3:00,2
2024-12-17,周二,>4:00,3
2024-12-18,周三,0:00-0:30,11
2024-12-18,周三,0:30-1:00,21
2024-12-18,周三,1:00-1:30,29
2024-12-18,周三,1:30-2:00,15
2024-12-18,周三,2:00-2:30,6
2024-12-18,周三,2:30-3:00,4
2024-12-19,周四,0:00-0:30,21
2024-12-19,周四,0:30-1:00,34
2024-12-19,周四,1:00-1:30,7
2024-12-19,周四,1:30-2:00,4
2024-12-20,周五,0:00-0:30,17
2024-12-20,周五,0:30-1:00,23
2024-12-20,周五,1:00-1:30,13
2024-12-20,周五,1:30-2:00,4
2024-12-20,周五,2:00-2:30,1
2024-12-20,周五,2:30-3:00,1
2024-12-20,周五,3:00-3:30,1
2024-12-21,周六,0:00-0:30,14
2024-12-21,周六,0:30-1:00,28
2024-12-21,周六,1:00-1:30,29
2024-12-21,周六,1:30-2:00,36
2024-12-21,周六,2:00-2:30,16
2024-12-21,周六,2:30-3:00,12
2024-12-21,周六,3:00-3:30,4
2024-12-21,周六,3:30-4:00,3
2024-12-21,周六,>4:00,1
2024-12-22,周日,0:00-0:30,15
2024-12-22,周日,0:30-1:00,38
2024-12-22,周日,1:00-1:30,30
2024-12-22,周日,1:30-2:00,25
2024-12-22,周日,2:00-2:30,6
2024-12-22,周日,3:30-4:00,1
2024-12-22,周日,>4:00,3
2024-12-23,周一,0:00-0:30,19
2024-12-23,周一,0:30-1:00,29
2024-12-23,周一,1:00-1:30,8
2024-12-23,周一,1:30-2:00,3
2024-12-23,周一,3:30-4:00,1
2024-12-23,周一,>4:00,3
2024-12-24,周二,0:00-0:30,8
2024-12-24,周二,0:30-1:00,23
2024-12-24,周二,1:00-1:30,25
2024-12-24,周二,1:30-2:00,11
2024-12-24,周二,2:00-2:30,5
2024-12-24,周二,2:30-3:00,1
2024-12-24,周二,3:00-3:30,1
2024-12-24,周二,>4:00,6
2024-12-25,周三,0:00-0:30,12
2024-12-25,周三,0:30-1:00,30
2024-12-25,周三,1:00-1:30,17
2024-12-25,周三,1:30-2:00,16
2024-12-25,周三,2:00-2:30,2
2024-12-25,周三,2:30-3:00,1
2024-12-25,周三,>4:00,1
2024-12-26,周四,0:00-0:30,16
2024-12-26,周四,0:30-1:00,20
2024-12-26,周四,1:00-1:30,18
2024-12-26,周四,1:30-2:00,9
2024-12-26,周四,2:00-2:30,7
2024-12-26,周四,>4:00,1
2024-12-27,周五,0:00-0:30,18
2024-12-27,周五,0:30-1:00,32
2024-12-27,周五,1:00-1:30,15
2024-12-27,周五,1:30-2:00,7
2024-12-27,周五,>4:00,2
2024-12-28,周六,0:00-0:30,16
2024-12-28,周六,0:30-1:00,37
2024-12-28,周六,1:00-1:30,29
2024-12-28,周六,1:30-2:00,32
2024-12-28,周六,2:00-2:30,10
2024-12-28,周六,2:30-3:00,1
2024-12-28,周六,3:00-3:30,2
2024-12-28,周六,>4:00,4
2024-12-29,周日,0:00-0:30,19
2024-12-29,周日,0:30-1:00,42
2024-12-29,周日,1:00-1:30,24
2024-12-29,周日,1:30-2:00,9
2024-12-29,周日,2:00-2:30,4
2024-12-29,周日,3:30-4:00,2
2024-12-29,周日,>4:00,2
2024-12-30,周一,0:00-0:30,12
2024-12-30,周一,0:30-1:00,20
